ModelFile,Condition,ImageID,Reduction,Peak_Y,Peak_Value,Lowest_Y,Peak_Region
SE-Conv-L4_FaceBased_R2.pth,M,20,2,60,31.843885,0,Background
SE-Conv-L4_FaceBased_R2.pth,M,21,2,215,104.00119,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,1,2,77,25.140987,0,Eyes
SE-Conv-L4_FaceBased_R2.pth,N,2,2,60,19.35445,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,3,2,215,73.203674,43,Background
SE-Conv-L4_FaceBased_R2.pth,N,4,2,215,76.040115,43,Background
SE-Conv-L4_FaceBased_R2.pth,N,5,2,215,90.8436,78,Background
SE-Conv-L4_FaceBased_R2.pth,N,6,2,198,48.338165,78,Mouth
SE-Conv-L4_FaceBased_R2.pth,N,7,2,198,106.15124,77,Mouth
SE-Conv-L4_FaceBased_R2.pth,N,8,2,215,84.55448,60,Background
SE-Conv-L4_FaceBased_R2.pth,N,9,2,215,80.499115,60,Background
SE-Conv-L4_FaceBased_R2.pth,N,10,2,198,43.44181,0,Mouth
SE-Conv-L4_FaceBased_R2.pth,N,11,2,218,56.815586,26,Background
SE-Conv-L4_FaceBased_R2.pth,N,12,2,215,70.3291,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,13,2,215,98.11452,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,14,2,215,139.35431,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,15,2,215,101.99291,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,16,2,217,126.66253,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,17,2,215,102.21662,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,18,2,215,167.02164,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,19,2,215,135.88477,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,20,2,215,110.09096,0,Background
SE-Conv-L4_FaceBased_R2.pth,N,21,2,215,129.62367,146,Background
SE-Conv-L4_FaceBased_R32.pth,E,1,32,112,65.822105,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,2,32,111,55.30486,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,3,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,4,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,5,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,6,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,7,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,8,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,9,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,10,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,11,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,12,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,13,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,14,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,15,32,163,19.937351,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,16,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,17,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,18,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,19,32,180,17.66895,0,Mouth
SE-Conv-L4_FaceBased_R32.pth,E,20,32,112,17.277405,0,Background
SE-Conv-L4_FaceBased_R32.pth,E,21,32,180,34.873672,0,Mouth
SE-Conv-L4_FaceBased_R32.pth,Full,1,32,215,57.800213,0,Background
SE-Conv-L4_FaceBased_R32.pth,Full,2,32,77,34.67717,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,Full,3,32,77,22.70516,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,Full,4,32,94,41.16028,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,Full,5,32,129,17.424381,0,Nose
SE-Conv-L4_FaceBased_R32.pth,Full,6,32,111,62.621315,0,Background
SE-Conv-L4_FaceBased_R32.pth,Full,7,32,180,38.971497,0,Mouth
SE-Conv-L4_FaceBased_R32.pth,Full,8,32,129,54.489838,0,Nose
SE-Conv-L4_FaceBased_R32.pth,Full,9,32,219,17.661327,0,Background
SE-Conv-L4_FaceBased_R32.pth,Full,10,32,129,17.501133,0,Nose
SE-Conv-L4_FaceBased_R32.pth,Full,11,32,129,26.69012,0,Nose
SE-Conv-L4_FaceBased_R32.pth,Full,12,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,Full,13,32,146,41.560856,198,Nose
SE-Conv-L4_FaceBased_R32.pth,Full,14,32,146,74.22861,215,Nose
SE-Conv-L4_FaceBased_R32.pth,Full,15,32,60,48.525375,164,Background
SE-Conv-L4_FaceBased_R32.pth,Full,16,32,146,79.43288,215,Nose
SE-Conv-L4_FaceBased_R32.pth,Full,17,32,94,67.74471,198,Eyes
SE-Conv-L4_FaceBased_R32.pth,Full,18,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,Full,19,32,163,17.424377,0,Background
SE-Conv-L4_FaceBased_R32.pth,Full,20,32,163,17.424377,0,Background
SE-Conv-L4_FaceBased_R32.pth,Full,21,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,M,1,32,77,79.67067,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,2,32,77,73.77848,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,3,32,77,74.45108,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,4,32,77,68.96166,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,5,32,77,46.437958,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,6,32,94,56.547623,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,7,32,94,62.192917,0,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,8,32,111,66.75174,26,Background
SE-Conv-L4_FaceBased_R32.pth,M,9,32,95,64.79932,26,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,10,32,94,72.531204,43,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,11,32,95,69.93715,181,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,12,32,95,71.34741,198,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,13,32,111,80.533516,43,Background
SE-Conv-L4_FaceBased_R32.pth,M,14,32,128,81.75624,43,Nose
SE-Conv-L4_FaceBased_R32.pth,M,15,32,111,85.89739,198,Background
SE-Conv-L4_FaceBased_R32.pth,M,16,32,94,75.10158,26,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,17,32,112,88.99521,43,Background
SE-Conv-L4_FaceBased_R32.pth,M,18,32,95,80.33158,26,Eyes
SE-Conv-L4_FaceBased_R32.pth,M,19,32,129,57.311077,0,Nose
SE-Conv-L4_FaceBased_R32.pth,M,20,32,112,66.06448,26,Background
SE-Conv-L4_FaceBased_R32.pth,M,21,32,112,77.29651,164,Background
SE-Conv-L4_FaceBased_R32.pth,N,1,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,2,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,3,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,4,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,5,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,6,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,7,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,8,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,9,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,10,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,11,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,12,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,13,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,14,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,15,32,215,17.424381,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,16,32,0,0,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,17,32,215,17.424381,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,18,32,215,38.929424,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,19,32,215,71.52976,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,20,32,215,112.83594,0,Background
SE-Conv-L4_FaceBased_R32.pth,N,21,32,215,133.09227,26,Background
SE-Conv-L4_FaceBased_R4.pth,E,1,4,129,17.277397,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,2,4,129,24.694113,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,3,4,129,47.862473,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,4,4,0,17.234367,26,Background
SE-Conv-L4_FaceBased_R4.pth,E,5,4,112,17.991701,0,Background
SE-Conv-L4_FaceBased_R4.pth,E,6,4,0,0,0,Background
SE-Conv-L4_FaceBased_R4.pth,E,7,4,0,0,0,Background
SE-Conv-L4_FaceBased_R4.pth,E,8,4,0,0,0,Background
SE-Conv-L4_FaceBased_R4.pth,E,9,4,198,45.95881,26,Mouth
SE-Conv-L4_FaceBased_R4.pth,E,10,4,129,71.75423,215,Nose
SE-Conv-L4_FaceBased_R4.pth,E,11,4,129,87.223526,60,Nose
SE-Conv-L4_FaceBased_R4.pth,E,12,4,129,83.05168,26,Nose
SE-Conv-L4_FaceBased_R4.pth,E,13,4,129,71.27316,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,14,4,129,87.87447,26,Nose
SE-Conv-L4_FaceBased_R4.pth,E,15,4,129,23.330814,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,16,4,129,56.123672,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,17,4,129,23.116022,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,18,4,129,20.753365,0,Nose
SE-Conv-L4_FaceBased_R4.pth,E,19,4,180,64.72957,0,Mouth
SE-Conv-L4_FaceBased_R4.pth,E,20,4,180,63.645008,0,Mouth
SE-Conv-L4_FaceBased_R4.pth,E,21,4,77,76.96831,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,1,4,146,20.671415,78,Nose
SE-Conv-L4_FaceBased_R4.pth,Full,2,4,94,38.99814,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,3,4,94,46.52787,198,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,4,4,94,42.74633,215,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,5,4,94,17.66134,26,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,6,4,94,18.165102,26,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,7,4,129,20.703064,26,Nose
SE-Conv-L4_FaceBased_R4.pth,Full,8,4,95,26.887285,198,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,9,4,111,54.16802,215,Background
SE-Conv-L4_FaceBased_R4.pth,Full,10,4,94,94.66609,215,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,11,4,94,103.61335,215,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,12,4,94,106.17813,215,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,13,4,94,108.94185,215,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,14,4,94,86.80119,215,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,15,4,0,48.031075,198,Background
SE-Conv-L4_FaceBased_R4.pth,Full,16,4,94,97.82153,197,Eyes
SE-Conv-L4_FaceBased_R4.pth,Full,17,4,215,38.046585,0,Background
SE-Conv-L4_FaceBased_R4.pth,Full,18,4,60,113.642044,0,Background
SE-Conv-L4_FaceBased_R4.pth,Full,19,4,180,72.12367,0,Mouth
SE-Conv-L4_FaceBased_R4.pth,Full,20,4,180,43.37695,129,Mouth
SE-Conv-L4_FaceBased_R4.pth,Full,21,4,60,28.954908,0,Background
SE-Conv-L4_FaceBased_R4.pth,M,1,4,111,71.17134,181,Background
SE-Conv-L4_FaceBased_R4.pth,M,2,4,95,75.03735,197,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,3,4,43,90.19061,180,Background
SE-Conv-L4_FaceBased_R4.pth,M,4,4,94,86.37344,180,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,5,4,94,76.06891,180,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,6,4,94,68.15013,129,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,7,4,77,67.33082,129,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,8,4,42,98.892685,129,Background
SE-Conv-L4_FaceBased_R4.pth,M,9,4,77,90.27003,129,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,10,4,77,90.08275,129,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,11,4,60,100.85599,129,Background
SE-Conv-L4_FaceBased_R4.pth,M,12,4,77,99.46284,129,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,13,4,94,79.62738,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,14,4,94,76.924805,180,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,15,4,94,78.388336,180,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,16,4,94,85.09546,197,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,17,4,94,86.4738,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,18,4,94,90.59347,197,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,19,4,94,99.889404,197,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,20,4,95,94.50173,181,Eyes
SE-Conv-L4_FaceBased_R4.pth,M,21,4,94,98.26504,197,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,1,4,94,74.53332,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,2,4,94,62.715992,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,3,4,94,76.7854,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,4,4,77,78.61771,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,5,4,94,72.09707,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,6,4,94,70.7928,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,7,4,94,63.55524,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,8,4,77,72.85308,25,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,9,4,94,70.79291,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,10,4,94,91.49161,146,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,11,4,77,80.79993,146,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,12,4,94,87.42186,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,13,4,94,99.37392,146,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,14,4,94,93.22068,25,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,15,4,78,79.7397,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,16,4,111,93.52855,25,Background
SE-Conv-L4_FaceBased_R4.pth,N,17,4,111,62.384216,25,Background
SE-Conv-L4_FaceBased_R4.pth,N,18,4,95,74.1982,25,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,19,4,77,87.78322,0,Eyes
SE-Conv-L4_FaceBased_R4.pth,N,20,4,111,86.43921,25,Background
SE-Conv-L4_FaceBased_R4.pth,N,21,4,111,77.3778,25,Background
SE-Conv-L4_FaceBased_R8.pth,E,1,8,197,75.257416,0,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,2,8,215,63.414032,0,Background
SE-Conv-L4_FaceBased_R8.pth,E,3,8,215,68.1298,0,Background
SE-Conv-L4_FaceBased_R8.pth,E,4,8,215,76.85013,0,Background
SE-Conv-L4_FaceBased_R8.pth,E,5,8,181,71.93691,0,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,6,8,146,76.870605,59,Nose
SE-Conv-L4_FaceBased_R8.pth,E,7,8,146,66.204346,43,Nose
SE-Conv-L4_FaceBased_R8.pth,E,8,8,0,63.850792,26,Background
SE-Conv-L4_FaceBased_R8.pth,E,9,8,146,77.056946,26,Nose
SE-Conv-L4_FaceBased_R8.pth,E,10,8,146,79.38929,26,Nose
SE-Conv-L4_FaceBased_R8.pth,E,11,8,0,111.544846,43,Background
SE-Conv-L4_FaceBased_R8.pth,E,12,8,0,118.16412,59,Background
SE-Conv-L4_FaceBased_R8.pth,E,13,8,146,89.86328,59,Nose
SE-Conv-L4_FaceBased_R8.pth,E,14,8,180,88.71867,59,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,15,8,181,88.95529,43,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,16,8,181,90.6275,59,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,17,8,181,80.24331,26,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,18,8,197,94.16922,60,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,19,8,180,72.25839,26,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,20,8,181,91.7087,26,Mouth
SE-Conv-L4_FaceBased_R8.pth,E,21,8,181,114.38031,215,Mouth
SE-Conv-L4_FaceBased_R8.pth,Full,1,8,215,39.580006,26,Background
SE-Conv-L4_FaceBased_R8.pth,Full,2,8,112,49.635727,26,Background
SE-Conv-L4_FaceBased_R8.pth,Full,3,8,77,72.20348,180,Eyes
SE-Conv-L4_FaceBased_R8.pth,Full,4,8,78,58.32606,180,Eyes
SE-Conv-L4_FaceBased_R8.pth,Full,5,8,112,34.81525,26,Background
SE-Conv-L4_FaceBased_R8.pth,Full,6,8,215,79.004745,180,Background
SE-Conv-L4_FaceBased_R8.pth,Full,7,8,0,45.2472,180,Background
SE-Conv-L4_FaceBased_R8.pth,Full,8,8,215,89.22414,164,Background
SE-Conv-L4_FaceBased_R8.pth,Full,9,8,215,143.5527,180,Background
SE-Conv-L4_FaceBased_R8.pth,Full,10,8,77,86.43059,197,Eyes
SE-Conv-L4_FaceBased_R8.pth,Full,11,8,77,74.12985,0,Eyes
SE-Conv-L4_FaceBased_R8.pth,Full,12,8,215,107.422455,0,Background
SE-Conv-L4_FaceBased_R8.pth,Full,13,8,215,137.87326,25,Background
SE-Conv-L4_FaceBased_R8.pth,Full,14,8,94,73.24501,26,Eyes
SE-Conv-L4_FaceBased_R8.pth,Full,15,8,77,106.794655,25,Eyes
SE-Conv-L4_FaceBased_R8.pth,Full,16,8,181,100.65522,146,Mouth
SE-Conv-L4_FaceBased_R8.pth,Full,17,8,180,63.603386,26,Mouth
SE-Conv-L4_FaceBased_R8.pth,Full,18,8,180,78.16682,26,Mouth
SE-Conv-L4_FaceBased_R8.pth,Full,19,8,180,80.33519,0,Mouth
SE-Conv-L4_FaceBased_R8.pth,Full,20,8,180,56.534714,0,Mouth
SE-Conv-L4_FaceBased_R8.pth,Full,21,8,180,58.626476,0,Mouth
SE-Conv-L4_FaceBased_R8.pth,M,1,8,215,184.33829,146,Background
SE-Conv-L4_FaceBased_R8.pth,M,2,8,215,187.46413,146,Background
SE-Conv-L4_FaceBased_R8.pth,M,3,8,215,113.99259,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,4,8,215,108.57463,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,5,8,215,129.37553,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,6,8,215,188.21754,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,7,8,215,191.38977,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,8,8,215,166.77538,94,Background
SE-Conv-L4_FaceBased_R8.pth,M,9,8,198,146.43839,94,Mouth
SE-Conv-L4_FaceBased_R8.pth,M,10,8,42,132.16396,94,Background
SE-Conv-L4_FaceBased_R8.pth,M,11,8,59,134.91841,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,12,8,26,134.53491,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,13,8,215,121.06935,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,14,8,215,103.82803,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,15,8,215,146.31516,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,16,8,219,171.55959,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,17,8,215,141.40752,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,18,8,220,191.17784,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,19,8,215,183.71179,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,20,8,215,128.33398,0,Background
SE-Conv-L4_FaceBased_R8.pth,M,21,8,60,87.79944,0,Background
SE-Conv-L4_FaceBased_R8.pth,N,1,8,77,98.34271,0,Eyes
SE-Conv-L4_FaceBased_R8.pth,N,2,8,77,106.77478,0,Eyes
SE-Conv-L4_FaceBased_R8.pth,N,3,8,26,103.31041,0,Background
SE-Conv-L4_FaceBased_R8.pth,N,4,8,146,125.7831,0,Nose
SE-Conv-L4_FaceBased_R8.pth,N,5,8,197,110.51861,215,Mouth
SE-Conv-L4_FaceBased_R8.pth,N,6,8,197,138.29564,215,Mouth
SE-Conv-L4_FaceBased_R8.pth,N,7,8,163,112.218704,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,8,8,112,123.11949,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,9,8,111,122.70109,60,Background
SE-Conv-L4_FaceBased_R8.pth,N,10,8,111,100.25746,0,Background
SE-Conv-L4_FaceBased_R8.pth,N,11,8,111,104.539345,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,12,8,26,131.22253,217,Background
SE-Conv-L4_FaceBased_R8.pth,N,13,8,25,135.39369,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,14,8,25,142.75815,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,15,8,25,162.01648,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,16,8,25,150.22572,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,17,8,25,133.15018,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,18,8,25,125.65669,215,Background
SE-Conv-L4_FaceBased_R8.pth,N,19,8,146,96.47447,215,Nose
SE-Conv-L4_FaceBased_R8.pth,N,20,8,146,89.96259,215,Nose
SE-Conv-L4_FaceBased_R8.pth,N,21,8,146,80.190834,198,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,1,16,129,72.58596,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,2,16,146,82.59766,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,3,16,146,77.58314,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,4,16,129,80.14051,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,5,16,129,88.10865,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,6,16,146,80.53108,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,7,16,129,93.24543,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,8,16,146,102.52887,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,9,16,146,88.301994,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,10,16,129,87.809525,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,11,16,129,80.51394,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,12,16,129,88.93998,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,13,16,60,108.90851,0,Background
SE-Conv-L4_ObjectBased_R16.pth,E,14,16,129,66.09327,0,Nose
SE-Conv-L4_ObjectBased_R16.pth,E,15,16,60,96.41755,0,Background
SE-Conv-L4_ObjectBased_R16.pth,E,16,16,43,87.12168,0,Background
SE-Conv-L4_ObjectBased_R16.pth,E,17,16,180,76.40394,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,E,18,16,180,80.23608,94,Mouth
SE-Conv-L4_ObjectBased_R16.pth,E,19,16,180,96.12669,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,E,20,16,180,99.06386,94,Mouth
SE-Conv-L4_ObjectBased_R16.pth,E,21,16,180,119.35408,94,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,1,16,181,69.24938,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,2,16,181,68.71857,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,3,16,180,65.055664,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,4,16,180,54.558823,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,5,16,60,82.58878,0,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,6,16,60,76.40835,0,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,7,16,60,71.30046,0,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,8,16,60,102.532364,215,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,9,16,60,104.240845,215,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,10,16,60,121.04454,216,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,11,16,60,102.91993,215,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,12,16,60,119.1179,215,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,13,16,60,94.78047,0,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,14,16,180,108.88026,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,15,16,77,88.49512,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,Full,16,16,60,80.54514,0,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,17,16,164,108.58636,0,Background
SE-Conv-L4_ObjectBased_R16.pth,Full,18,16,180,101.04216,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,19,16,180,97.64441,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,20,16,180,90.2898,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,Full,21,16,180,115.22686,0,Mouth
SE-Conv-L4_ObjectBased_R16.pth,M,1,16,77,74.89557,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,2,16,77,66.0944,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,3,16,77,79.704865,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,4,16,77,59.89662,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,5,16,77,77.47646,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,6,16,43,89.94359,164,Background
SE-Conv-L4_ObjectBased_R16.pth,M,7,16,77,71.15747,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,8,16,77,86.1525,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,9,16,77,87.83394,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,10,16,77,79.93243,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,11,16,77,76.696365,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,12,16,77,83.653534,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,13,16,94,87.53624,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,14,16,77,77.8396,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,15,16,77,71.8896,163,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,16,16,94,80.651695,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,17,16,43,78.97143,0,Background
SE-Conv-L4_ObjectBased_R16.pth,M,18,16,94,101.11307,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,M,19,16,111,84.619064,0,Background
SE-Conv-L4_ObjectBased_R16.pth,M,20,16,111,99.46685,0,Background
SE-Conv-L4_ObjectBased_R16.pth,M,21,16,77,77.86642,0,Eyes
SE-Conv-L4_ObjectBased_R16.pth,N,1,16,180,57.015766,0,Mouth
