ModelFile,Arch,Location,BaseType,Reduction,Condition,ImageID,Eyes_PoS,Nose_PoS,Mouth_PoS
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,12,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,13,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,14,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,15,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,16,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,17,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,18,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,19,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,20,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,M,21,0,0,0
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,1,0,0,0.003640211
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,2,0,0,0.004322468
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,3,0,0,0.003371517
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,4,0,0,0.005698737
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,5,0,0,0.005698737
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,6,0,0,0.004557161
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,7,0,0,0.005698737
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,8,0,0,0.005698737
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,9,0,0.014550994,0.003414799
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,10,0,0.028401237,0.001677723
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,11,0,0.028494392,0.001910449
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,12,0,0.023362562,0.002053949
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,13,0,0.031342406,0.001983229
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,14,0,0.035684295,0.001458456
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,15,0,0.062154729,0.002173849
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,16,0,0.025653196,0.003238645
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,17,0,0.016800996,0.004683354
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,18,0,0,0.005698737
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,19,0,0.034994394,0.00156783
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,20,0,0.049406923,0.000729205
SE-FC-L2_FaceBased_R2.pth,AlexNet,L2,FaceBased,2,N,21,0,0.103577569,0
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,1,0.04437856,0.032978222,0.111851856
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,2,0.045956701,0.034314204,0.113364927
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,3,0.038228881,0.036683634,0.108188964
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,4,0.044313747,0.037971415,0.109085098
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,5,0.039538715,0.036779594,0.108593881
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,6,0.046588115,0.035094779,0.111665152
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,7,0.039746091,0.035522182,0.105584659
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,8,0.03521299,0.032578122,0.109485261
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,9,0.033665899,0.034828022,0.113605566
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,10,0.026204748,0.028220864,0.113707833
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,11,0.034650844,0.025545804,0.119248182
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,12,0.026940463,0.025085177,0.1137999
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,13,0.031686008,0.037882887,0.09499763
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,14,0.032394897,0.032424469,0.096286088
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,15,0.038274452,0.042870969,0.095544882
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,16,0.044710029,0.050159227,0.093056828
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,17,0.043223325,0.040690094,0.103152394
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,18,0.047984462,0.049413741,0.104509041
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,19,0.049808357,0.049256451,0.106818847
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,20,0.05639242,0.053251516,0.11712046
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,E,21,0.055301204,0.049057897,0.120671727
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,1,0.055204798,0.085966311,0.105708569
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,2,0.05454544,0.081133462,0.106661163
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,3,0.050568935,0.082580775,0.106563501
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,4,0.050685637,0.079788446,0.104661994
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,5,0.051499177,0.084732935,0.104086578
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,6,0.050588984,0.079778522,0.106377311
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,7,0.049732126,0.079259329,0.102639392
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,8,0.05235558,0.079589769,0.104010977
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,9,0.049268208,0.076336414,0.102842234
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,10,0.04749582,0.077565111,0.105718784
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,11,0.045797918,0.075433686,0.108074665
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,12,0.048009146,0.073303744,0.107071638
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,13,0.050547674,0.075295016,0.096302874
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,14,0.050910905,0.079816885,0.094571367
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,15,0.052207451,0.085964136,0.092827559
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,16,0.053099196,0.088491835,0.093251422
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,17,0.049029823,0.084393479,0.089359194
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,18,0.05051833,0.088722385,0.093097582
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,19,0.047552485,0.085425138,0.086264506
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,20,0.044114556,0.085005872,0.093318477
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,Full,21,0.04953656,0.089233942,0.098075293
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,1,0.013482316,0.00054774,0.002196325
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,2,0.020296941,0.007183343,0.004814684
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,3,0.020813273,0.002087677,0.004431307
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,4,0.013161901,0.001096141,0.008819603
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,5,0.037807643,0.006609914,0.015025807
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,6,0.035093665,0.003145655,0.012038704
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,7,0.028174696,0.000887754,0.009351797
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,8,0.040064748,0.006729701,0.014615292
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,9,0.028424131,0.002288862,0.00945169
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,10,0.033403203,0.00395574,0.008961086
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,11,0.049986485,0.010133536,0.010081204
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,12,0.037275366,0.005863689,0.009588908
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,13,0.039842039,0.010393798,0.022127673
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,14,0.027921094,0.010780244,0.009178513
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,15,0.039050829,0.011296352,0.013500361
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,16,0.027872134,0.008719392,0.011035641
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,17,0.032007579,0.009592107,0.01218431
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,18,0.043411311,0.012240286,0.014349962
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,19,0.036163386,0.005483096,0.010836247
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,20,0.030926505,0.01105356,0.005391862
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,M,21,0.027961122,0.003929168,0.003479375
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,1,0.071514018,0.103599526,0.074120097
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,2,0.068426028,0.10320694,0.067232102
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,3,0.071312368,0.100423992,0.067660652
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,4,0.071415491,0.103722848,0.068969108
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,5,0.077243261,0.10121195,0.064035654
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,6,0.079857811,0.098083273,0.078031972
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,7,0.081395149,0.091178648,0.08495342
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,8,0.087049231,0.09335795,0.082782634
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,9,0.088426821,0.092289187,0.091258615
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,10,0.088345282,0.089251652,0.090312652
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,11,0.085236698,0.089000076,0.089129299
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,12,0.085279904,0.093847372,0.090431422
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,13,0.082059853,0.094779558,0.082966238
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,14,0.088729858,0.088876478,0.087964386
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,15,0.092600942,0.095030002,0.08694867
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,16,0.08596345,0.096522301,0.083993614
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,17,0.085330904,0.094713792,0.081330806
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,18,0.081530564,0.099644735,0.076773621
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,19,0.084769182,0.101373032,0.077180661
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,20,0.077733524,0.088401906,0.078914046
SE-FC-L2_ObjectBased_R2.pth,AlexNet,L2,ObjectBased,2,N,21,0.078701928,0.092002295,0.081894457
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,1,0.044339348,0.008286665,0.025839947
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,2,0.051521637,0.011387488,0.027993297
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,3,0.047298629,0.009641958,0.026487341
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,4,0.047262155,0.007802743,0.029568991
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,5,0.058464006,0.015411669,0.039078701
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,6,0.064964354,0.014819876,0.036494438
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,7,0.061499424,0.016187562,0.046596516
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,8,0.066127732,0.016504079,0.04667088
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,9,0.055452231,0.015906123,0.047888212
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,10,0.060604867,0.015884889,0.047127113
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,11,0.054943703,0.017201366,0.044224508
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,12,0.066796347,0.014944226,0.05124921
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,13,0.059566043,0.012938339,0.055380717
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,14,0.063255616,0.01223218,0.052899182
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,15,0.052605845,0.012704213,0.048945218
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,16,0.057249732,0.014249734,0.045652203
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,17,0.055624925,0.013773573,0.048307355
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,18,0.051401984,0.010723127,0.052887265
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,19,0.047095265,0.009757815,0.050069764
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,20,0.056155276,0.013436419,0.042975228
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,E,21,0.060553789,0.015480959,0.03817749
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,1,0.036827706,0.033801962,0.060561154
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,2,0.035292573,0.030482266,0.053338937
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,3,0.032728411,0.030062452,0.058625668
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,4,0.034161281,0.035889808,0.071377471
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,5,0.035439648,0.035555705,0.069045305
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,6,0.030598648,0.028384743,0.064248584
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,7,0.029243557,0.029176919,0.063087545
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,8,0.029640567,0.027581427,0.065468423
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,9,0.030975433,0.03426015,0.068458453
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,10,0.033512529,0.042503364,0.076938547
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,11,0.030017214,0.035374429,0.071487948
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,12,0.029425198,0.034638841,0.07151752
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,13,0.028107351,0.031114841,0.069543362
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,14,0.028836163,0.031510718,0.071786977
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,15,0.029602274,0.035887156,0.076558143
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,16,0.027095532,0.029955933,0.073556781
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,17,0.02553718,0.032089517,0.076056741
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,18,0.026145892,0.031663753,0.06865783
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,19,0.027330276,0.031191414,0.063403875
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,20,0.024505725,0.032398444,0.061475974
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,Full,21,0.025068246,0.028071487,0.054319825
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,1,0.047362104,0.089585826,0.053839326
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,2,0.042116895,0.088754006,0.041263331
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,3,0.040828459,0.087159969,0.04734125
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,4,0.040411867,0.093762584,0.030140081
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,5,0.032694161,0.090111755,0.048570666
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,6,0.036532365,0.089497045,0.027989335
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,7,0.040013611,0.093004689,0.039345101
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,8,0.035718963,0.092714675,0.024213972
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,9,0.036952414,0.09387847,0.049936879
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,10,0.031857435,0.098190092,0.035007309
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,11,0.034497231,0.09946733,0.04419383
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,12,0.02979398,0.094228171,0.035946812
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,13,0.031643048,0.089673482,0.049303699
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,14,0.03068007,0.093988523,0.040662028
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,15,0.033608612,0.082534648,0.044990897
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,16,0.035512473,0.096997373,0.057733018
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,17,0.033358194,0.090740964,0.059618454
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,18,0.035278395,0.094067283,0.062478844
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,19,0.032995816,0.097669981,0.049178287
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,20,0.03155297,0.099410638,0.048471145
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,M,21,0.035843343,0.098977119,0.055792615
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,1,0.095030226,0.050542239,0.039683513
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,2,0.092313901,0.061812345,0.048238419
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,3,0.086066253,0.053273868,0.045907028
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,4,0.089001805,0.048458189,0.046143398
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,5,0.090112954,0.053310078,0.043650635
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,6,0.087689519,0.061185393,0.051650628
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,7,0.086113542,0.062413871,0.053707168
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,8,0.081477717,0.056002457,0.057371657
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,9,0.073835835,0.063790306,0.067110635
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,10,0.06246325,0.05137004,0.063533336
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,11,0.061925609,0.056514159,0.064197533
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,12,0.061639935,0.054489754,0.056624148
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,13,0.059283771,0.065433241,0.064179629
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,14,0.057462391,0.052432314,0.059661098
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,15,0.058754947,0.048456587,0.05334609
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,16,0.051129635,0.041015286,0.048616376
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,17,0.046419386,0.038733043,0.044962708
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,18,0.05164225,0.043101147,0.046584699
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,19,0.046934426,0.041226238,0.049539257
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,20,0.049628712,0.061977495,0.052532062
SE-FC-L2_FaceBased_R4.pth,AlexNet,L2,FaceBased,4,N,21,0.048492789,0.048406541,0.045085147
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,1,0.079523548,0.082252644,0.062272694
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,2,0.078551956,0.082408816,0.064024352
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,3,0.079877123,0.084152564,0.064842284
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,4,0.076182939,0.08326301,0.066484898
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,5,0.076545075,0.080764093,0.066715546
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,6,0.076735951,0.08111944,0.067028373
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,7,0.056941424,0.024137776,0.085439622
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,8,0.053733956,0.021426203,0.089990221
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,9,0.054877572,0.020399973,0.087683283
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,10,0.05696398,0.030109623,0.086123884
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,11,0.060272984,0.0250606,0.083569452
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,12,0.06495174,0.034045544,0.077703126
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,13,0.049172875,0.030879764,0.082383208
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,14,0.045013271,0.019329935,0.074802436
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,15,0.042703629,0.010878846,0.073381849
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,16,0.039051108,0.018326573,0.066351347
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,17,0.05062208,0.015775256,0.067953825
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,18,0.056845862,0.016090175,0.070175961
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,19,0.053744361,0.014658258,0.070954658
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,20,0.058715008,0.038361572,0.07190606
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,E,21,0.085525811,0.077396333,0.068658099
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,1,0.036679562,0.042148091,0.078694008
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,2,0.042310514,0.046132933,0.077212662
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,3,0.026214261,0.034547336,0.072245449
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,4,0.041224055,0.040249627,0.076649368
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,5,0.037657149,0.03952761,0.081699751
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,6,0.039439742,0.045456477,0.075099491
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,7,0.045781884,0.053931925,0.074136138
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,8,0.033859532,0.034749713,0.078835957
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,9,0.038124885,0.039155256,0.083772033
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,10,0.040863831,0.037112303,0.076838143
SE-FC-L2_ObjectBased_R4.pth,AlexNet,L2,ObjectBased,4,Full,11,0.033436168,0.038961142,0.077374451
